Date,Strategy_Drawdown,SPY_Drawdown
2020-07-09,-0.0034452063386850584,-0.06123937725564599
2020-07-10,0.0,-0.05165430657026504
2020-07-13,-0.007558403893578203,-0.05986568228067701
2020-07-14,0.0,-0.04768255348162287
2020-07-15,0.0,-0.03893326732333202
2020-07-16,-0.0075130198899664435,-0.04209874693514426
2020-07-17,-0.010247982828708868,-0.039321549837452396
2020-07-20,0.0,-0.03155747874168069
2020-07-21,-0.0033407778405866173,-0.02949733107588637
2020-07-22,0.0,-0.023973336223245156
2020-07-23,-0.0183265727953289,-0.035618850671914615
2020-07-24,-0.024109296300450556,-0.04183008780869912
2020-07-27,-0.017826059538136763,-0.03484268044033256
2020-07-28,-0.024121382243413758,-0.04096370654053716
2020-07-29,-0.006820208687481344,-0.0291692550522622
2020-07-30,-0.010866832123140546,-0.03263280614161479
2020-07-31,0.0,-0.02498855583184756
2020-08-03,0.0,-0.01820989719692412
2020-08-04,-0.002155673459044549,-0.014417579189794694
2020-08-05,0.0,-0.008296158292931066
2020-08-06,0.0,-0.0016676210875899988
2020-08-07,0.0,-0.000950670354857297
2020-08-10,-6.823517894793962e-05,0.0
2020-08-11,-0.009747508127835536,-0.00825448432447784
2020-08-12,0.0,0.0
2020-08-13,-0.0007681202993822245,-0.0018078171636254359
2020-08-14,0.0,-0.0017781374605163602
2020-08-17,0.0,0.0
2020-08-18,-0.0008272164032852025,0.0
2020-08-19,-0.003284720619920134,-0.00416337247323173
2020-08-20,0.0,-0.0010629264150392448
2020-08-21,0.0,0.0
2020-08-24,0.0,0.0
2020-08-25,0.0,0.0
2020-08-26,0.0,0.0
2020-08-27,0.0,0.0
2020-08-28,0.0,0.0
2020-08-31,-0.0009573790803921733,-0.00362276516401816
2020-09-01,0.0,0.0
2020-09-02,0.0,0.0
2020-09-03,-0.04332821509199225,-0.0344141369003067
2020-09-04,-0.05093819897351848,-0.04229783769058959
2020-09-08,-0.08680918393040948,-0.06846512291502427
2020-09-09,-0.06691525008908339,-0.05006982107103097
2020-09-10,-0.08536277011286919,-0.06656426366121904
2020-09-11,-0.08642114734136319,-0.06608884093695533
2020-09-14,-0.07254507244258135,-0.053788098039281085
2020-09-15,-0.0690557932304946,-0.049007443022273
2020-09-16,-0.07975832948600337,-0.05278171730265213
2020-09-17,-0.09130655460869752,-0.06111293456593969
2020-09-18,-0.10122366182924081,-0.0719218018789225
2020-09-21,-0.1072504134720359,-0.08225071863217248
2020-09-22,-0.10021003391234173,-0.07290443458053975
2020-09-23,-0.12368289480525019,-0.09440444548430682
2020-09-24,-0.11485244050561161,-0.09199073956001291
2020-09-25,-0.10025869189278547,-0.07731094254010484
2020-09-28,-0.08700688167385184,-0.0619855131442143
2020-09-29,-0.08832710871542482,-0.0670940204111129
2020-09-30,-0.0776191769509994,-0.06002061736020192
2020-10-01,-0.07370160941994719,-0.05398612153745341
2020-10-02,-0.08836837171076861,-0.06296796103622015
2020-10-05,-0.06951739805136992,-0.04635154410278086
2020-10-06,-0.08539155897475503,-0.059908622735943884
2020-10-07,-0.07293149209025274,-0.04354465573111255
2020-10-08,-0.06802876871081931,-0.035068085708783836
2020-10-09,-0.05960508336607773,-0.026451245191715933
2020-10-12,-0.03571977239935298,-0.01078890787499609
2020-10-13,-0.03864542794354775,-0.017244862015599938
2020-10-14,-0.04759956838397472,-0.023419905547503617
2020-10-15,-0.0525081535124019,-0.024626804712053363
2020-10-16,-0.04680705775837435,-0.02521607015668481
2020-10-19,-0.0650906329868779,-0.04003632248094291
2020-10-20,-0.05891807475478861,-0.03619080409552833
2020-10-21,-0.05852495154366766,-0.038015059765579506
2020-10-22,-0.0537588553412669,-0.03273856056229374
2020-10-23,-0.044769461689212475,-0.029454401370251793
2020-10-26,-0.0646004862031413,-0.047390266521331714
2020-10-27,-0.06513259204135768,-0.050673871284540706
2020-10-28,-0.10735859231290312,-0.08312107949511438
2020-10-29,-0.09170938936597073,-0.07380223967071298
2020-10-30,-0.09904509916338533,-0.08345798741594346
2020-11-02,-0.09265252920825484,-0.07318479076040596
2020-11-03,-0.07581824531493775,-0.05682100856518557
2020-11-04,-0.04476732917078263,-0.035741531931219095
2020-11-05,-0.02438744228081058,-0.016935952750834815
2020-11-06,-0.022262106899558654,-0.017160681237794906
2020-11-09,-0.007261222057844852,-0.004810316959570682
2020-11-10,-0.01742007483125607,-0.006269943267144806
2020-11-11,-0.006407802508808791,0.0
2020-11-12,-0.01480106218803423,-0.009700683377732333
2020-11-13,-0.006232326695257084,0.0
2020-11-16,0.0,0.0
2020-11-17,-0.004208206964404493,-0.005378184986282508
2020-11-18,-0.015573005819428554,-0.01734828085764406
2020-11-19,-0.012976389364687146,-0.01321124342209512
2020-11-20,-0.02336931198585057,-0.019968592220513726
2020-11-23,-0.02227879337701233,-0.014093821093697279
2020-11-24,-0.0056836391328207725,0.0
2020-11-25,-0.0031626924143731694,-0.001541837443147509
2020-11-27,-0.00034446608471627727,0.0
2020-11-30,-0.003925183265104382,-0.004427060324762144
2020-12-01,0.0,0.0
2020-12-02,0.0,0.0
2020-12-03,-0.006520092356800067,-0.0002725873928913769
2020-12-04,0.0,0.0
2020-12-07,0.0,-0.0020547735476479367
2020-12-08,0.0,0.0
2020-12-09,-0.009154814028998537,-0.008968922935939094
2020-12-10,-0.01111859716698349,-0.00929300550833656
2020-12-11,-0.019687487772301893,-0.010454597845900415
2020-12-14,-0.029942439404249344,-0.014885119665088653
2020-12-15,-0.018442560942440345,-0.001566784489002715
2020-12-16,-0.018843378015943713,-2.220446049250313e-16
2020-12-17,-0.017257970598333672,0.0
2020-12-18,-0.023862065954003864,-0.003992774692745837
2020-12-21,-0.009942167138909497,-0.007554043876124128
2020-12-22,-0.019189274883272933,-0.009226558876667124
2020-12-23,-0.01040136117778423,-0.008336219470476802
2020-12-24,-0.009930213526286757,-0.00447814100457411
2020-12-28,0.0,0.0
2020-12-29,-0.0011227556985007325,-0.0019077798644534516
2020-12-30,-0.0033477253928513306,-0.00048348509515627747
2020-12-31,0.0,0.0
2021-01-04,-0.0061463855723643546,-0.013614024049309115
2021-01-05,-0.00044389841078551484,-0.006820514695509261
2021-01-06,0.0,-0.0008827590270396035
2021-01-07,0.0,0.0
2021-01-08,0.0,0.0
2021-01-11,0.0,-0.006741110853832555
2021-01-12,0.0,-0.006531141686282882
2021-01-13,0.0,-0.003855797440456943
2021-01-14,-6.226990252533593e-05,-0.007344449776312323
2021-01-15,-0.010026725031326067,-0.014583485056549383
2021-01-19,-0.007101264128778206,-0.006845923472687088
2021-01-20,-0.004746302897943422,0.0
2021-01-21,-0.008577011323341321,0.0
2021-01-22,-0.012974377106129142,-0.003539575366985126
2021-01-25,-0.01714964262399521,0.0
2021-01-26,-0.019161962829300605,-0.001561092974876943
2021-01-27,-0.052845135345697014,-0.025963436567304488
2021-01-28,-0.04192305407246477,-0.017586494827328325
2021-01-29,-0.059510898760515185,-0.037254134252631244
2021-02-01,-0.046292500255164626,-0.021228647117853883
2021-02-02,-0.026679236391628725,-0.007388519583252484
2021-02-03,-0.013401949344224895,-0.00660810101930287
2021-02-04,0.0,0.0
2021-02-05,0.0,0.0
2021-02-08,0.0,0.0
2021-02-09,-0.0030098519968864146,-0.0006659421024076684
2021-02-10,0.0,-0.0011010332302002768
2021-02-11,0.0,0.0
2021-02-12,0.0,0.0
2021-02-16,0.0,-0.0008661294782585927
2021-02-17,-0.0014075298554223625,-0.0006370318024978561
2021-02-18,-0.0057537446385809154,-0.004890116606041661
2021-02-19,-0.0035031436517486414,-0.006647339194137292
2021-02-22,-0.008410007930015007,-0.014288047246219238
2021-02-23,-0.009145201290582716,-0.013091128776938965
2021-02-24,0.0,-0.002216085862869921
2021-02-25,-0.023750181415122973,-0.026258317314307167
2021-02-26,-0.03133125637068135,-0.03127584028084818
2021-03-01,-0.011078094022655138,-0.0077934120057867595
2021-03-02,-0.016989940660416925,-0.015535894863536348
2021-03-03,-0.02468989491074769,-0.028575927511624966
2021-03-04,-0.036406572970197226,-0.0405970432373437
2021-03-05,-0.02682253246398658,-0.02294742174945108
2021-03-08,-0.03983129301846777,-0.02781207378147399
2021-03-09,-0.02491143669578788,-0.013931543209958708
2021-03-10,-0.015424566890680391,-0.0077934120057865375
2021-03-11,-0.0055914883455683295,0.0
2021-03-12,-0.004672720470676683,0.0
2021-03-15,0.0,0.0
2021-03-16,0.0,-0.001261120185663489
2021-03-17,-0.0027704342674791382,0.0
2021-03-18,-0.015175692512826022,-0.014549584419598971
2021-03-19,-0.019620418299191478,-0.01637293450685917
2021-03-22,-0.012961300352576921,-0.00851873187717822
2021-03-23,-0.022718497208460087,-0.016322432594594316
2021-03-24,-0.029082707078426084,-0.021322947103455392
2021-03-25,-0.02703919907439678,-0.01581741347194643
2021-03-26,-0.01698093171354409,0.0
2021-03-29,-0.017739842787395932,-0.0005049151038762911
2021-03-30,-0.018252883287919852,-0.003156730219626813
2021-03-31,-0.013784590314968037,0.0
2021-04-01,-0.003051116186537528,0.0
2021-04-05,0.0,0.0
2021-04-06,-0.0024700538862523214,-0.0005906783779550118
2021-04-07,0.0,0.0
2021-04-08,0.0,0.0
2021-04-09,0.0,0.0
2021-04-12,0.0,0.0
2021-04-13,-0.0008553096626151557,0.0
2021-04-14,-0.0053717416152475606,-0.0034150666876233693
2021-04-15,0.0,0.0
2021-04-16,-0.0007578692453671376,0.0
2021-04-19,-0.003234244857069468,-0.004913102355424637
2021-04-20,-0.016276234008808732,-0.01219861428289859
2021-04-21,-0.005154884957715322,-0.0028518092089678815
2021-04-22,-0.017979280874280468,-0.011959071079805761
2021-04-23,0.0,-0.001246188471401899
2021-04-26,0.0,0.0
2021-04-27,0.0,-0.00021563509346900211
2021-04-28,0.0,-0.0005027834218549465
2021-04-29,0.0,0.0
2021-04-30,-0.011326715276196664,-0.006570326458890663
2021-05-03,-0.005381011594736473,-0.0044277187859514955
2021-05-04,-0.009868384856419055,-0.010569834853136562
2021-05-05,-0.003171116680413588,-0.010260169899570681
2021-05-06,0.0,-0.00235659619021078
2021-05-07,0.0,0.0
2021-05-10,-0.011406507082702522,-0.009902253121362392
2021-05-11,-0.02246009924226089,-0.018738701611703545
2021-05-12,-0.03862454876569721,-0.03958586806067843
2021-05-13,-0.027828056151061764,-0.028048720639671898
2021-05-14,-0.011408586629092277,-0.013124204749050516
2021-05-17,-0.010706510010878967,-0.015635336133680067
2021-05-18,-0.01743331973726392,-0.024116258393337642
2021-05-19,-0.022139700629246972,-0.026674839719053378
2021-05-20,-0.012459211635178713,-0.01620388395958272
2021-05-21,-0.0061922276407766486,-0.01700921705429892
2021-05-24,0.0,-0.006988377783272548
2021-05-25,-0.004715077469789053,-0.009191742502716371
2021-05-26,-0.004054869229865754,-0.0072253952703946744
2021-05-27,-0.006629869978734715,-0.006704142573372596
2021-05-28,-0.00037134492347390413,-0.004927517699293116
2021-06-01,0.0,-0.005803909596484247
2021-06-02,0.0,-0.004240383723726593
2021-06-03,0.0,-0.007935983295144333
2021-06-04,0.0,0.0
2021-06-07,-0.0007769872435872127,-0.0009701884321188237
2021-06-08,-0.006007551932581512,-0.0007572541842660874
2021-06-09,-0.00878017604586434,-0.0022479485555803036
2021-06-10,-0.010570284755984538,0.0
2021-06-11,-0.008925187744223129,0.0
2021-06-14,-0.009748957654581503,0.0
2021-06-15,-0.014564243010494415,-0.0018341942772247544
2021-06-16,-0.016189007932909227,-0.007407311221938939
2021-06-17,-0.02036842978117981,-0.007736547250671744
2021-06-18,-0.040893462280359394,-0.021122584984578308
2021-06-21,-0.026899211876328044,-0.0071089626806161155
2021-06-22,-0.020875327713275937,-0.00180084808434966
2021-06-23,-0.018838602099574886,-0.0030039234024120676
2021-06-24,-0.009321688758603064,0.0
2021-06-25,-0.004914058889074702,0.0
2021-06-28,0.0,0.0
2021-06-29,0.0,0.0
2021-06-30,0.0,0.0
2021-07-01,0.0,0.0
2021-07-02,0.0,0.0
2021-07-06,-0.00421231142963685,-0.0018214627133282812
2021-07-07,-0.00593883241144455,0.0
2021-07-08,-0.01963546841030639,-0.008148099672542153
2021-07-09,-0.004979866756274265,0.0
2021-07-12,0.0,0.0
2021-07-13,-0.003419177289478048,-0.003408892179711187
2021-07-14,-0.008368307771463468,-0.0019219120853196658
2021-07-15,-0.012239836899864964,-0.005330804265030853
2021-07-16,-0.023582448563225666,-0.01313260641992997
2021-07-19,-0.03944446186049044,-0.02770666553208312
2021-07-20,-0.026704916184827954,-0.0137732686193478
2021-07-21,-0.012332778354586904,-0.0057884627005769795
2021-07-22,-0.010034394631982524,-0.0037065713477357765
2021-07-23,0.0,0.0
2021-07-26,0.0,0.0
2021-07-27,-0.0026074453788558216,-0.00455755710331196
2021-07-28,0.0,-0.004965710873971241
2021-07-29,-0.0003794870017379548,-0.0008387571064135679
2021-07-30,-0.007573884823723009,-0.005691333987866254
2021-08-02,-0.005731612311399736,-0.007777297360366919
2021-08-03,0.0,0.0
2021-08-04,0.0,-0.004918845109385783
2021-08-05,0.0,0.0
2021-08-06,0.0,0.0
2021-08-09,0.0,-0.0008134484251470786
2021-08-10,0.0,0.0
2021-08-11,-0.004434488361001021,0.0
2021-08-12,0.0,0.0
2021-08-13,0.0,0.0
2021-08-16,0.0,0.0
2021-08-17,-0.0048187276073412555,-0.0065551557658286574
2021-08-18,-0.019555759805700235,-0.01742831746557294
2021-08-19,-0.014635045144158032,-0.015907131358650073
2021-08-20,-0.0019346811473996972,-0.008076487601170967
2021-08-23,0.0,0.0
2021-08-24,-0.0008509181032956281,0.0
2021-08-25,0.0,0.0
2021-08-26,-0.0059744024975874055,-0.005903337616644744
2021-08-27,0.0,0.0
2021-08-30,0.0,0.0
2021-08-31,-0.005580679887550066,-0.00148167149886691
2021-09-01,-0.010274036333556169,-0.0009509084510078702
2021-09-02,-0.009137375075235599,0.0
2021-09-03,-0.007425003202420122,-0.00024268523559656252
2021-09-07,-0.009710623195399948,-0.003817567392762844
2021-09-08,-0.015910870083162054,-0.00503092170659547
2021-09-09,-0.02450992618045711,-0.009289663118110747
2021-09-10,-0.03342979752549624,-0.017100865071895788
2021-09-13,-0.03176415005125666,-0.014585691675199408
2021-09-14,-0.034217139791138274,-0.01990327947738102
2021-09-15,-0.028553236159316042,-0.011716802930677672
2021-09-16,-0.031708177034876495,-0.013283656999884541
2021-09-17,-0.04308515041498895,-0.02289519964723341
2021-09-20,-0.06013494952561227,-0.03918773675644338
2021-09-21,-0.058549270172610246,-0.04009538097485754
2021-09-22,-0.054933378433352775,-0.03073155405362682
2021-09-23,-0.046964788082034414,-0.0189548882857411
2021-09-24,-0.047623715411572176,-0.01733895100187255
2021-09-27,-0.05184394598237829,-0.02015034842614649
2021-09-28,-0.0744284478567886,-0.03989610168604807
2021-09-29,-0.07341901925303751,-0.038280164402179406
2021-09-30,-0.08183444626240066,-0.05003448041931868
2021-10-01,-0.07027803211420047,-0.03874483799808326
2021-10-04,-0.08963854260384818,-0.051141403926542095
2021-10-05,-0.075376693272173,-0.041268563228666566
2021-10-06,-0.07207672401775189,-0.03728391168643308
2021-10-07,-0.06256396592866298,-0.02896067766168997
2021-10-08,-0.06087867392122093,-0.03073155405362671
2021-10-11,-0.07422725020365861,-0.03774865714648712
2021-10-12,-0.07917336927175667,-0.04011751513315265
2021-10-13,-0.08029501549788909,-0.036664155254160447
2021-10-14,-0.06254940603131709,-0.020460154778132233
2021-10-15,-0.05247342164166746,-0.01300015292691159
2021-10-18,-0.048752534663649705,-0.010078228439461046
2021-10-19,-0.04279551090608613,-0.0024410814577268125
2021-10-20,-0.04106047540562785,0.0
2021-10-21,-0.03776137235577104,0.0
2021-10-22,-0.03814533900189587,-0.0010362118761990669
2021-10-25,-0.03483757896546946,0.0
2021-10-26,-0.02639444012333747,0.0
2021-10-27,-0.03807003786112295,-0.0044302447382166266
2021-10-28,-0.03263046932368019,0.0
2021-10-29,-0.01943775531538161,0.0
2021-11-01,-0.022206588746986666,0.0
2021-11-02,-0.013289361951000056,0.0
2021-11-03,-0.012033286407747035,0.0
2021-11-04,-0.005146741320703696,0.0
2021-11-05,-0.01589899185222765,0.0
2021-11-08,-0.007946170124749963,0.0
2021-11-09,-0.010936050944945097,-0.0033053262593923938
2021-11-10,-0.022427577963299195,-0.011323497800037607
2021-11-11,-0.017065612420803955,-0.011003585085462952
2021-11-12,-0.01215236698133515,-0.0035398089177486325
2021-11-15,-0.015351349754480936,-0.003198642534406604
2021-11-16,-0.013842263538496047,0.0
2021-11-17,-0.02470440017113318,-0.002429205084402586
2021-11-18,-0.012717691084890959,0.0
2021-11-19,-0.01693381833962737,-0.0017882800788708852
2021-11-22,-0.013118392167007165,-0.0045985233471625975
2021-11-23,-0.0009165356797977697,-0.0032784789217932264
2021-11-24,-0.0003127454851413747,-0.0006174490521597686
2021-11-26,-0.03080219853100119,-0.02290671017975421
2021-11-29,-0.02334039027332868,-0.010921190583314533
2021-11-30,-0.03582643009600328,-0.030166263396550375
2021-12-01,-0.04496872360389037,-0.040938517030300936
2021-12-02,-0.03619492656456291,-0.026249187066882063
2021-12-03,-0.04634383180350987,-0.034722075358641025
2021-12-06,-0.04052737333073775,-0.02328986862447935
2021-12-07,-0.01426148704031327,-0.003086692362610166
2021-12-08,-0.013683542316486608,-0.0004470872977864193
2021-12-09,-0.01713159444468737,-0.007195486139188301
2021-12-10,-0.013353443499511841,0.0
2021-12-13,-0.02344550798287659,-0.008858424582462665
2021-12-14,-0.02348234022488116,-0.015677308109248056
2021-12-15,0.0,-0.0002973727271279314
2021-12-16,-0.007924199071509874,-0.009113246527438945
2021-12-17,-0.026664187446395204,-0.01965928892194868
2021-12-20,-0.03553998640325562,-0.03008347194520722
2021-12-21,-0.01848116909365516,-0.012858611888660998
2021-12-22,-0.009552646638533058,-0.002988761421212738
2021-12-23,-0.005248858938210255,0.0
2021-12-27,0.0,0.0
2021-12-28,-0.0054794850868959966,-0.0008171326864868655
2021-12-29,-0.009208496406254985,0.0
2021-12-30,-0.011030247977882324,-0.002764436562271877
2021-12-31,-0.01689138153935421,-0.005277917950124444
2022-01-03,-0.01029357776942541,0.0
2022-01-04,-0.015151759895493888,-0.00033487472773230387
2022-01-05,-0.03286055493938422,-0.019530611951905974
2022-01-06,-0.03639081594893179,-0.02045166982286384
2022-01-07,-0.03655203624085712,-0.024324230248621403
2022-01-10,-0.03231891736873038,-0.025538447411056153
2022-01-11,-0.02661761542768215,-0.01666281114907353
2022-01-12,-0.023365231435180767,-0.014004264726158788
2022-01-13,-0.04309389280534304,-0.027590020692481954
2022-01-14,-0.04611675624997791,-0.027192166491182168
2022-01-18,-0.06639244781793086,-0.044420303065353384
2022-01-19,-0.0748805582895199,-0.054342549826244535
2022-01-20,-0.08440466704733474,-0.06480912885437784
2022-01-21,-0.09892705873554841,-0.08316750995956057
2022-01-24,-0.10261395663187933,-0.07927402409581119
2022-01-25,-0.10606450928270816,-0.09051497976936784
2022-01-26,-0.09610613558064052,-0.09279680058856687
2022-01-27,-0.09770943321089709,-0.0972766050352698
2022-01-28,-0.07613133703143782,-0.07485699596308337
2022-01-31,-0.0650133030199006,-0.05819432025373816
2022-02-01,-0.059061743628697094,-0.051830549189135766
2022-02-02,-0.05087113853801439,-0.04261976731996464
2022-02-03,-0.06492422114914842,-0.06512301042425406
2022-02-04,-0.056193262699411495,-0.0607271108891102
2022-02-07,-0.05507697613294105,-0.06374159291747716
2022-02-08,-0.04772442269909416,-0.056038052062489574
2022-02-09,-0.03764916613440783,-0.042222183998121054
2022-02-10,-0.05180851021080246,-0.059429327414436406
2022-02-11,-0.06995422326225398,-0.07797624062113717
2022-02-14,-0.07323477278132873,-0.08099045177004804
2022-02-15,-0.05433731134701236,-0.06616982408275462
2022-02-16,-0.05561511893240911,-0.06512301042425395
2022-02-17,-0.08080181692684085,-0.08509332745344311
2022-02-18,-0.0881491794800705,-0.0910175288804902
2022-02-22,-0.09467854147311128,-0.10077243985731132
2022-02-23,-0.10870953376542858,-0.11672337979548031
2022-02-24,-0.10843884290994543,-0.10343085084049797
2022-02-25,-0.08398189071773221,-0.08364913363269089
2022-02-28,-0.09255584090631952,-0.0859935276062731
2022-03-01,-0.10487589127993968,-0.09991402286060047
2022-03-02,-0.09168669861505785,-0.08335597434121411
2022-03-03,-0.09267933004476603,-0.08791948053988419
2022-03-04,-0.09865213027041309,-0.09532965894380285
2022-03-07,-0.1207319466081207,-0.12199868948519066
2022-03-08,-0.12860793597292364,-0.12865534896181352
2022-03-09,-0.10112358001482735,-0.10529402746013372
2022-03-10,-0.10436667509214437,-0.10933412682955357
2022-03-11,-0.11070685697437499,-0.1206589874146694
2022-03-14,-0.10642087361374597,-0.12708533163365487
2022-03-15,-0.08747519014545813,-0.1078895944094812
2022-03-16,-0.07428625248849319,-0.08810780948181018
2022-03-17,-0.06422768673894752,-0.0766992471447272
2022-03-18,-0.05699762421443921,-0.0665865721261244
2022-03-21,-0.056919359002688186,-0.06685934773852198
2022-03-22,-0.0498503927545485,-0.05594040001852807
2022-03-23,-0.058273406899501,-0.0680983503711996
2022-03-24,-0.046301922840041754,-0.05405054177245627
2022-03-25,-0.04114975896147377,-0.04943089580648774
2022-03-28,-0.03630452883215607,-0.04266947370017804
2022-03-29,-0.030256525423289937,-0.030826488435207855
2022-03-30,-0.03021959630403681,-0.03681089282139638
2022-03-31,-0.04649526302344198,-0.051635651420396944
2022-04-01,-0.04803594625228125,-0.04894785001621216
2022-04-04,-0.042985421699197945,-0.04080054089209828
2022-04-05,-0.05175708538264334,-0.052916775808514394
2022-04-06,-0.05595661677475072,-0.06238678931727282
2022-04-07,-0.05114707191600876,-0.05766231300175351
2022-04-08,-0.04949368498094586,-0.060181965983499675
2022-04-11,-0.06769390586397617,-0.07624545633572144
2022-04-12,-0.07508987837543113,-0.07966842458404422
2022-04-13,-0.07705710376192854,-0.06912735370545486
2022-04-14,-0.08851715175689157,-0.08071828563642713
2022-04-18,-0.08411389542441983,-0.08034027335529426
2022-04-19,-0.07420290598834667,-0.06549458931830199
2022-04-20,-0.08128081820793764,-0.06618749896727194
2022-04-21,-0.09903453763291958,-0.08015133493459192
2022-04-22,-0.12351438891381716,-0.105391070025319
2022-04-25,-0.11506757282778612,-0.10020467651710774
2022-04-26,-0.13540565071677324,-0.12626341564366772
2022-04-27,-0.14083793224801544,-0.12380660669576093
2022-04-28,-0.10832636064339862,-0.1016744684464711
2022-04-29,-0.14074746497682145,-0.13487264196047377
2022-05-02,-0.1410920235177604,-0.1296650521348145
2022-05-03,-0.13434623310682792,-0.12567547178397687
2022-05-04,-0.11313628791401109,-0.09904971423571762
2022-05-05,-0.13600682448458457,-0.13107193231047443
2022-05-06,-0.13524486267368374,-0.1362585966981419
2022-05-09,-0.1533935539777227,-0.16391315442106402
2022-05-10,-0.15273368169666024,-0.16198144529900882
2022-05-11,-0.15821454363408227,-0.17529435793307047
2022-05-12,-0.15975836162844403,-0.176155212844887
2022-05-13,-0.15127253362424542,-0.1564587549459201
2022-05-16,-0.14989226404705136,-0.15988158775451466
2022-05-17,-0.13399403757080397,-0.1426000202076071
2022-05-18,-0.15638409743204718,-0.17716329074115023
2022-05-19,-0.16041733781411716,-0.18220273214437088
2022-05-20,-0.15532118509577886,-0.18184571302109387
2022-05-23,-0.13594406743302367,-0.1665381795112736
2022-05-24,-0.13713167524248082,-0.17290046073886678
2022-05-25,-0.13494515628993853,-0.1655930810885775
2022-05-26,-0.12465095646091617,-0.14892051827908093
2022-05-27,-0.11368360614649586,-0.1280272472227404
2022-05-31,-0.1213597145773313,-0.13291980424083438
2022-06-01,-0.13047738156106936,-0.1399332796811421
2022-06-02,-0.11840050370374744,-0.12355462108162685
2022-06-03,-0.1304239385786673,-0.13793838792592727
2022-06-06,-0.12636516395199793,-0.1353136337151738
2022-06-07,-0.11756326752026847,-0.12701930476620515
2022-06-08,-0.12221377076005091,-0.1365106500321397
2022-06-09,-0.146631673077814,-0.1570467665254751
2022-06-10,-0.16971680913605336,-0.1814888293375453
2022-06-13,-0.19838157117771704,-0.21256628758892637
2022-06-14,-0.20274657614999914,-0.21493892074581777
2022-06-15,-0.19142230646711844,-0.20374685881410592
2022-06-16,-0.20798354534489827,-0.2300998407499677
2022-06-17,-0.20802543000811513,-0.22844009460194137
2022-06-21,-0.18616316517293485,-0.20901695407428433
2022-06-22,-0.17997420904060712,-0.2104510576352927
2022-06-23,-0.16693585063966399,-0.20271135437290178
2022-06-24,-0.14275336851470155,-0.17736265802091677
2022-06-27,-0.1423838739101474,-0.18050479199302005
2022-06-28,-0.1615715679145744,-0.19724947645773105
2022-06-29,-0.15564116570509845,-0.1979032440252796
2022-06-30,-0.1630760475592048,-0.20441958794358883
2022-07-01,-0.1617112395321456,-0.1960052593955217
2022-07-05,-0.1541430732319906,-0.19448684460376997
2022-07-06,-0.15142475565454316,-0.19176640222511243
2022-07-07,-0.1360962254619975,-0.17966134108626475
2022-07-08,-0.1362379286291583,-0.180336034091805
2022-07-11,-0.15012158258930908,-0.18969952425441128
2022-07-12,-0.15632852215013138,-0.19687004205945335
2022-07-13,-0.16353157256641337,-0.20108770291241473
2022-07-14,-0.1727943893156212,-0.2030277415777484
2022-07-15,-0.14417410744574688,-0.1878015396246534
2022-07-18,-0.14773236790916588,-0.19450783776162572
2022-07-19,-0.11835071422493926,-0.17274402785290954
2022-07-20,-0.11213869751853933,-0.16747190099680964
2022-07-21,-0.10517240687869867,-0.1589939834963987
2022-07-22,-0.12464964669047418,-0.16679693711181331
2022-07-25,-0.12452021520646683,-0.16578472830384272
2022-07-26,-0.13999210804003304,-0.17565428901050228
2022-07-27,-0.11125113884062388,-0.15424905578193604
2022-07-28,-0.11057934314459661,-0.14364121311739242
2022-07-29,-0.10791802349375512,-0.13115671758026692
2022-08-01,-0.11378329547948363,-0.13372966609502135
2022-08-02,-0.12078293924687,-0.1394446808620149
2022-08-03,-0.10707442657488198,-0.12596869879531847
2022-08-04,-0.11214820856207042,-0.12655921600984332
2022-08-05,-0.10883866386562924,-0.12803564448588367
2022-08-08,-0.11547378673623243,-0.12904785329385415
2022-08-09,-0.11482043905863903,-0.13250630675093966
2022-08-10,-0.09639404129532914,-0.11428566784923677
2022-08-11,-0.09597616249824581,-0.11428566784923677
2022-08-12,-0.082305770087995,-0.09929133871065243
2022-08-15,-0.07902742107659888,-0.09557968068188016
2022-08-16,-0.0772193440426836,-0.09380819675816954
2022-08-17,-0.08162508642928812,-0.10024029716559923
2022-08-18,-0.08098234973415208,-0.0976252268954052
2022-08-19,-0.09085814544983806,-0.10975134891197269
2022-08-22,-0.10842590107137251,-0.12828857817811412
2022-08-23,-0.11450606593558299,-0.13039751018439083
2022-08-24,-0.11446588386671619,-0.12761374973284567
2022-08-25,-0.10089706716997038,-0.11529787665720714
2022-08-26,-0.13096674082973703,-0.1452440068597518
2022-08-29,-0.13934186532825865,-0.15089590671344988
2022-08-30,-0.1450095580929187,-0.1602170719610242
2022-08-31,-0.15376294129908152,-0.16660732149247037
2022-09-01,-0.14209691740756636,-0.16399218350241218
2022-09-02,-0.15299914779576773,-0.17280741364566143
2022-09-06,-0.15542603004133315,-0.17592841902018064
2022-09-07,-0.14606626573106296,-0.16112411182012343
2022-09-08,-0.13671925882461722,-0.15564103758750458
2022-09-09,-0.12541068496142405,-0.14252356448109404
2022-09-12,-0.11684989146099334,-0.13330777134198313
2022-09-13,-0.15300929904810712,-0.17099367252678266
2022-09-14,-0.15307236435370541,-0.16783040995709553
2022-09-15,-0.1506118094644877,-0.17727827907030924
2022-09-16,-0.15531500855024938,-0.1835546915102858
2022-09-19,-0.15214515181216703,-0.17722315510097175
2022-09-20,-0.15944172470979212,-0.18666743506139083
2022-09-21,-0.1751484675263254,-0.2008551528992636
